	16SAMP-12028	16SAMP-12029	16SAMP-12030	16SAMP-12031	16SAMP-12032	16SAMP-12033	16SAMP-12034	16SAMP-12035	16SAMP-12036	16SAMP-12037	16SAMP-12038	16SAMP-12039	16SAMP-12040	16SAMP-12041	16SAMP-12042	16SAMP-12043	16SAMP-12044	16SAMP-12045	16SAMP-12046	16SAMP-12047	16SAMP-12048	16SAMP-12049	16SAMP-12050	16SAMP-12051	16SAMP-12052	16SAMP-12053	16SAMP-12054	16SAMP-12055	16SAMP-12056	16SAMP-12057	16SAMP-12058	16SAMP-12059	16SAMP-12060	16SAMP-12061	16SAMP-12062	16SAMP-12063	16SAMP-12064	16SAMP-12065	16SAMP-12066	16SAMP-12067	16SAMP-12068	16SAMP-12069	16SAMP-12106	16SAMP-12107	16SAMP-12108	16SAMP-12109	16SAMP-4961	16SAMP-4962	16SAMP-4963	16SAMP-4964	16SAMP-4965	16SAMP-4966	16SAMP-4967	16SAMP-4968	16SAMP-4969	16SAMP-4970	16SAMP-4971	16SAMP-4972	16SAMP-4973	16SAMP-4974	16SAMP-4975	16SAMP-4976	16SAMP-4977	16SAMP-4978	16SAMP-4979	16SAMP-4980	16SAMP-4981	16SAMP-4982	16SAMP-4983	16SAMP-4984	16SAMP-4985	16SAMP-4986	16SAMP-4987	16SAMP-4988	16SAMP-4989	16SAMP-4990	16SAMP-4991	16SAMP-4992	16SAMP-4993	16SAMP-4994	16SAMP-4995	16SAMP-4996
16SAMP-12038	0.4536592150515881	0.41112372509827844	0.42248581324388734	0.3376198262107887	0.38797152605093144	0.38348088425157423	0.4279209971741942	0.5611124789691821	0.42286743786475955	0.46531464781179	0.0	0.3389461953493429	0.339913718358111	0.4381212572981571	0.4739601198604647	0.5993191167431083	0.5564915607318527	0.4739620673922962	0.4709720267912424	0.38643479658220947	0.365458122355209	0.36230267478993505	0.5871963236599012	0.7008954439287229	0.41875405049990233	0.3720757467835998	0.37065820777160985	0.4894634611582167	0.6106759528693413	0.5085806161167921	0.5846170672353922	0.6497681131986182	0.5560988482968436	0.43218240741656533	0.4413840691532739	0.5208609211865705	0.5821029780857117	0.5619647605103874	0.4971063924465601	0.6608210057833448	0.6802378194292976	0.6312197108791044	0.5994043172990737	0.5899179458120143	0.569360470981132	0.527990004003251	0.6080793171764561	0.6481953087999468	0.7091507573082929	0.5693902388757157	0.6176207741024007	0.5606032448340033	0.572808151471371	0.6450336741919016	0.6075016758753065	0.532077872197417	0.6240163458478194	0.6617379938582774	0.6663974492388322	0.6366996329526917	0.6463738443328322	0.6095586035978293	0.5569376947040499	0.664856331316987	0.8417705925830332	0.8333875128979233	0.8254904005450681	0.8321530196993473	0.8482324301516857	0.5378861390545714	0.45188821450009997	0.8295775605196183	0.9147252897658101	0.6143899620416979	0.6146171037181124	0.6209762577159632	0.5708485269068198	0.5755130074345409	0.646088025082902	0.5729532838594373	0.5608712855273836	0.66968593403256
16SAMP-12039	0.38413563099208403	0.4224727131427938	0.2620893392550787	0.2370513708396137	0.36021725913609093	0.3753303418505344	0.3634464695441362	0.5110172165326466	0.298772339326123	0.49142795069554035	0.3389461953493429	0.0	0.1173484777076067	0.2456365490789466	0.35117713004484297	0.42846363322120196	0.6380067606411111	0.5433220828688945	0.5531208625829864	0.5083165730703931	0.38574852444149776	0.32355995317243513	0.5283654880585238	0.6196137717272396	0.41455556536322713	0.4127542915072354	0.43236800667201924	0.5953271164355588	0.5547145047323252	0.42102646794734366	0.4303427795331555	0.5989113408081568	0.5327884937262642	0.4423710843373495	0.47910509712767724	0.6232966133391671	0.6849845262499703	0.6182042432569863	0.5806364657808949	0.7085039147762442	0.7235722790594559	0.7118451415665159	0.6485579412819185	0.656367460611136	0.5925776122050737	0.5081315997814476	0.6483653342181062	0.661169422223044	0.7203942038378741	0.5760399358623463	0.6635693293208735	0.5859362696956074	0.5411699061831283	0.6422645892967472	0.6170979705796558	0.619354327326283	0.5755332930304862	0.6270769110988378	0.6732432622052058	0.6512862112758998	0.6063773141644659	0.5299915786250191	0.5158482658795267	0.5952521362133407	0.8662932354623823	0.8613147091100933	0.8575582885370683	0.8651091586460193	0.8761095948983489	0.6131550270065383	0.5272758327205775	0.8705383587203119	0.9396960250946239	0.6413350406360341	0.6247441181543014	0.6209056752416446	0.6144736878950035	0.5948793673717205	0.6719036607796613	0.5311464036533862	0.4965421512293595	0.6398524806460331
16SAMP-12040	0.3372182499573657	0.4065225718194254	0.35256677010633286	0.17577972130981756	0.4211875674921214	0.34279356087974333	0.40421004830422513	0.47065176754039806	0.23667065485388228	0.44209230389366316	0.339913718358111	0.1173484777076067	0.0	0.1734123739438539	0.29830123566737166	0.5225970003871274	0.6219384340040449	0.5498448984826503	0.5278195225946248	0.5520669203750138	0.35336417498579653	0.360327768818376	0.5031773541305604	0.5918884664131813	0.35056126848273883	0.4643111642634511	0.48510236279394614	0.6022227436805081	0.5302688410829953	0.4765939334060355	0.47107066220602045	0.5770191827163342	0.5818637541051853	0.37751015828861734	0.5115982231079934	0.6629022565250692	0.7183860892450871	0.6546218687752107	0.5873798475306595	0.6967235340639475	0.7137890229229991	0.739439417996772	0.6821232215386334	0.6891976765505592	0.6328765500823158	0.5554922592319549	0.6571360195793983	0.6709787701508367	0.7297440903043996	0.6172830521877926	0.6719394029487682	0.5944792721710551	0.5916601499198664	0.6817595109482792	0.6148697587363359	0.6278890074482122	0.5845279009443761	0.6250729743331656	0.6842177003713725	0.6605504809615836	0.6143154298623834	0.4954490353598652	0.526302509412762	0.5635016710966079	0.879078052328752	0.8723644548743154	0.8711733630809275	0.8793436883608541	0.888827722798937	0.6203367415899688	0.5333405046195034	0.8759564431937754	0.9463081544407815	0.6509832733328436	0.6344135671830549	0.629992116346134	0.6236959438985326	0.5894249964853085	0.6564429947515966	0.5397410688067086	0.4850942585292113	0.6181392213045677
16SAMP-12041	0.24534269977461187	0.35899343153513474	0.3119777281671623	0.2962138184025205	0.3524230721315561	0.25253009304289664	0.3562091770084912	0.3896432755800081	0.10889205081171893	0.40150891267964806	0.4381212572981571	0.2456365490789466	0.1734123739438539	0.0	0.19255324106435534	0.4585582435688047	0.595349488941997	0.6259705387568477	0.6046959324812441	0.6266453318124328	0.2664157859481988	0.4712548489735431	0.5854962682410605	0.5395751045878421	0.29091334199628593	0.5518175186823577	0.5733901738930427	0.5727849987267772	0.48708528350540903	0.4735107849781496	0.4318630991594504	0.5390072540549352	0.5452712586656492	0.31791196958290857	0.604207662356929	0.640099673947073	0.7031390020797051	0.6331780320387423	0.5554305785776303	0.6775186934756486	0.6982612365477949	0.7281446787531094	0.664341722147491	0.6723000070650524	0.601657799367723	0.5177279128145473	0.6326896330373382	0.6487121834176188	0.7109225513247717	0.5899899684347082	0.6509121583951054	0.5505717259119143	0.5471064677404461	0.655334250233408	0.5999082611124493	0.5924515484630508	0.5392898633238661	0.6100395614393757	0.654849146715466	0.630942902788689	0.5756335637201406	0.416060303419413	0.4552457381211462	0.48940787752233095	0.8813584566119811	0.8746028562259307	0.8734321840247804	0.8774917182866939	0.8912948730376693	0.5932326077228818	0.4903602617207081	0.8739567568524369	0.9492654750975776	0.62621853823172	0.6069161418498294	0.6017748839520675	0.5913492514385648	0.5694170948468779	0.630123527721919	0.4857335269482501	0.42407696307852316	0.5790517559934543
16SAMP-12042	0.26300649511239527	0.4075675990548693	0.35819453263969137	0.3083359800640101	0.34807989008205453	0.26939221857227114	0.3471747142895024	0.3805358092515161	0.17591939445786875	0.3067662791606641	0.4739601198604647	0.35117713004484297	0.29830123566737166	0.19255324106435534	0.0	0.4444352068610934	0.5285241941262578	0.6516261120968843	0.6182805514594013	0.5458634533934466	0.3665295884034202	0.3861845292832212	0.5320650087446146	0.45801812398086017	0.15033392638420762	0.4803771458668904	0.5870112064508258	0.48157890459497965	0.4306442178081844	0.527234762573352	0.3322676747641161	0.45631263937661803	0.47579411262666227	0.27958500907570194	0.5525842097821476	0.6633647754337408	0.7055402565040967	0.5548652414303226	0.5485248777376144	0.630659946635043	0.6618879054833714	0.6862737084452981	0.664813595738408	0.6023393635634462	0.6100179966893791	0.5501313056089052	0.6157539605922344	0.5820994569934799	0.7170918463594464	0.6064135598187791	0.6621983974976484	0.5735631289397596	0.5391214877840657	0.6663247238694809	0.6152834310132853	0.616184401782381	0.5633677813379063	0.6254944138149396	0.6670969185808974	0.6441549016050175	0.5950704225352113	0.4169706335605351	0.49700105986639254	0.5315950357371428	0.8726031074995179	0.8671394139006932	0.8642273723033672	0.8677638974530746	0.882441849185742	0.5785021193120118	0.4784222780922185	0.8640137156217871	0.950870664298535	0.615875239084926	0.5971617875842027	0.5922054345279926	0.5813345455301726	0.5611117954947187	0.6187474297093136	0.48149120200082596	0.41421378776142537	0.5593744955326124
16SAMP-12043	0.48416532256426303	0.5509178784923898	0.4332690301768404	0.5139908590502293	0.4460024590764201	0.366959083441192	0.487635722392485	0.2855840648210669	0.43479491331196096	0.6016219486273933	0.5993191167431083	0.42846363322120196	0.5225970003871274	0.4585582435688047	0.4444352068610934	0.0	0.7199780332772481	0.6341434367333327	0.7227895477022184	0.6876785117911244	0.5551977377445283	0.571974329516115	0.742439089630127	0.5421473018137262	0.5182699163555236	0.6482281563891572	0.6380022185707421	0.6067463873568594	0.6096033340686727	0.5130108782102265	0.5530043421076338	0.6985638535451286	0.6349736488216271	0.6138359201773836	0.6988193286944604	0.6732020209703897	0.7307959993285815	0.6808160527987137	0.6509504358927025	0.7597437001598492	0.8085894120367981	0.7415065145891285	0.6893514795297094	0.7134732347365336	0.6689267121416187	0.6214769588684685	0.6174003856899415	0.6573943874168859	0.7214964701798896	0.6339876510930995	0.7175688850821882	0.5729435304579813	0.4894000993582269	0.6385547916656205	0.6722932888839785	0.6806478759214283	0.6772986311027555	0.6855885588558857	0.670259583930858	0.7034223720587256	0.6635099150062153	0.5246968840989092	0.46996235928808805	0.38070658901794474	0.8834831686975309	0.8802842194929692	0.8757509959721803	0.879897773708163	0.8933453079156641	0.6744340503540173	0.5990855452775807	0.8735137439864828	0.9598700086998292	0.6758398738957669	0.6599418056159171	0.656251590522495	0.6534962588146633	0.6311969063015088	0.7102119573629964	0.6300364381860218	0.48760075499471756	0.45024685517425433
16SAMP-12044	0.5890277556210073	0.550900449937285	0.6349736533366832	0.6076571467848919	0.6045083023494001	0.5956988230845583	0.6434839093953939	0.6757623222090292	0.5749265526313097	0.5039359884590575	0.5564915607318527	0.6380067606411111	0.6219384340040449	0.595349488941997	0.5285241941262578	0.7199780332772481	0.0	0.5755698553261697	0.47527993344335184	0.5054131156868167	0.567654357028171	0.5959720543511161	0.5867757714066851	0.6341944829930765	0.46910137195314494	0.6001756665263773	0.702266430329209	0.486569786845629	0.5433899435313805	0.6664883846674878	0.6151434471009549	0.5068318660918802	0.4047360594621977	0.5353578539137386	0.640731256624551	0.5685742476566353	0.6651508454148527	0.6187291480962689	0.5317269507565588	0.2926708063510658	0.34606025401510276	0.3542876268801485	0.651204506052163	0.643532910276639	0.656126406327996	0.6691885590917439	0.6470096969407739	0.6725975077442974	0.659180768369534	0.691353090020157	0.6360428955919062	0.6951932794094121	0.683145330353738	0.6550171458438545	0.5584016068305231	0.6979092864545294	0.6137015165721785	0.7301746809654606	0.6953618099386613	0.7284289770400503	0.7111865210497459	0.6898222372233005	0.7161084348815183	0.7482240072362835	0.8273574283309457	0.8201435148459262	0.8155889050697556	0.7991089989692064	0.8377552299328527	0.5749058195108236	0.6251666576173843	0.816825940102869	0.8811501619296127	0.6624706612350608	0.6751813215923416	0.5961238951835843	0.6585527554449933	0.6554768265768381	0.6390382202116287	0.6754902337698756	0.6413465142640371	0.6039965352244461
16SAMP-12045	0.6566402115134999	0.5129917118622573	0.6376181456622063	0.5809316407549103	0.5850913565587115	0.601479161228574	0.6133355324595678	0.690805422647528	0.6293989159453119	0.6215503146767005	0.4739620673922962	0.5433220828688945	0.5498448984826503	0.6259705387568477	0.6516261120968843	0.6341434367333327	0.5755698553261697	0.0	0.6001148388155195	0.5585707194828149	0.5877225759523311	0.5517408813100265	0.5745103449437943	0.680537580367536	0.6067599429475174	0.5399371817128986	0.49359756381482756	0.5200634576627385	0.5564555453813311	0.5768148614169375	0.7082552561042695	0.7531047039321721	0.6212742731540345	0.6308292326589633	0.5392626228768628	0.4264850399891146	0.5518734752190038	0.7202435511326437	0.6714011768908275	0.5453262341584382	0.5792184908244749	0.5348300547358624	0.6660038309200702	0.7073054182071495	0.65303058221696	0.6235669319613479	0.600990750876525	0.6779351193297116	0.7138782330300798	0.671415748466436	0.6636610713707258	0.6255600496144097	0.6072077369303273	0.6493382990965789	0.6588274706867672	0.6787507154901689	0.7377515172135494	0.7269460927014102	0.636079266129441	0.6984077763408223	0.712739254736638	0.6920680512045877	0.6193797969475026	0.7097925637661149	0.8448006894824545	0.8386634872638447	0.8354085259591352	0.841457628166489	0.8540521093848943	0.6322873321809115	0.6486848895456439	0.8331303104539411	0.8673216145209673	0.6511879458822549	0.7151308098333867	0.7225745608427965	0.7069557728355034	0.6941388080607889	0.75899345762248	0.7185831087879173	0.6436516868636637	0.7188974205401186
16SAMP-12046	0.5509538122695322	0.5807602256823723	0.5721756963056719	0.5513746407611678	0.6376359447103015	0.6009360145245215	0.5815565184635278	0.7133757202274202	0.6013620208360833	0.5836540435139573	0.4709720267912424	0.5531208625829864	0.5278195225946248	0.6046959324812441	0.6182805514594013	0.7227895477022184	0.47527993344335184	0.6001148388155195	0.0	0.514090939252829	0.47727509487313036	0.516658865580188	0.5822571072060301	0.7146160382220612	0.5597834149236018	0.5068735812631266	0.5946183473531161	0.5429489575053732	0.5871707510693728	0.6483878832913421	0.6536411777524367	0.542099419471497	0.5439760931765942	0.5856618933269234	0.5412915843555681	0.5628141169145009	0.5603761573879158	0.5901977293022069	0.48394883420601087	0.4868146337419682	0.46909219357117626	0.5076087503296388	0.5828676290677759	0.5504853217747594	0.5569092917142159	0.5437378299708924	0.6646719657564513	0.7458790895371086	0.6841749108274168	0.7104548399766009	0.6267196386521062	0.7169544514272961	0.6920557941807843	0.643143527702495	0.5780264062988032	0.6624936351347885	0.693134561825188	0.736086124818675	0.6487302382950443	0.6939380409396896	0.6830967526875746	0.6441731551039487	0.7342661145089304	0.7718223443013479	0.8097821135476455	0.8017972316306353	0.80095182860262	0.7963796924614681	0.822162387319884	0.5047478236731925	0.5735453773692716	0.7938973817917546	0.8859888260635433	0.6953770787675648	0.6992174119259045	0.6502193002553157	0.6904961702924799	0.6681052195075271	0.6863553959545661	0.7166102563555024	0.6848465988294022	0.7135512929383752
16SAMP-12047	0.6393735399943326	0.5986830741168098	0.5071362664680628	0.55880437693973	0.5356799407910915	0.611042971552677	0.49481940400223035	0.7247982516409881	0.6242381592025745	0.5656297837624779	0.38643479658220947	0.5083165730703931	0.5520669203750138	0.6266453318124328	0.5458634533934466	0.6876785117911244	0.5054131156868167	0.5585707194828149	0.514090939252829	0.0	0.561183958056108	0.3482001330086456	0.5589966388281398	0.6924154426916747	0.5059486553254324	0.32270000025135914	0.36113582942617783	0.5602131851219143	0.621224755646272	0.5887084738680118	0.525182615451566	0.593936704989425	0.39989319234077925	0.5090272876970124	0.35978695321645593	0.56367127824576	0.5358121841943286	0.5460542613610299	0.5833486426103601	0.5793672789120812	0.5322592170467578	0.5007833961375787	0.6339739581025163	0.5737808011684833	0.5944225022150806	0.5665155320472671	0.6881189025954513	0.6727424173834315	0.7076045128218107	0.6361347674891179	0.6309488484011416	0.6752655662857131	0.6134075115070718	0.6795327206131481	0.6219400766930261	0.6121553195277756	0.5644994931408006	0.6909876486942255	0.6857906206901858	0.6469363613088419	0.6878407634267841	0.6673522742760851	0.646132078984275	0.7424277544027613	0.8267530358655747	0.8299091245264779	0.8135750506414078	0.802048599483565	0.8261955707978924	0.6294974366581068	0.6101749674820627	0.8305203915842948	0.8948421095099974	0.7224313757389387	0.700947393284469	0.641881259010744	0.6554660176260954	0.6843062769420767	0.6728929562381346	0.6769436306105707	0.691784680843392	0.6566532230122102
16SAMP-12048	0.2668936873001987	0.454404945904173	0.37664782037466227	0.43032426441671723	0.4507034563713731	0.3454181408187861	0.45951648881654306	0.5238140712906643	0.3167267193048636	0.3646731923387151	0.365458122355209	0.38574852444149776	0.35336417498579653	0.2664157859481988	0.3665295884034202	0.5551977377445283	0.567654357028171	0.5877225759523311	0.47727509487313036	0.561183958056108	0.0	0.5295221559425372	0.6344002509600741	0.6285079405120062	0.29348809988294966	0.43089256662330255	0.5923858148199255	0.46698650485793614	0.5362769151534188	0.5229277731366249	0.519526545892455	0.5238309431316996	0.5137715076039974	0.31686486530833247	0.45508432891193606	0.5041760542545687	0.589804764026805	0.5756530996280623	0.49964710467823314	0.6119863543661177	0.6179721612923065	0.6978940627932533	0.6100320898597262	0.6117315817914619	0.5368129060515365	0.44581007190114663	0.6612810169387751	0.6570798844999163	0.7129529974323099	0.6047731531269225	0.6790073773102516	0.5802390637285653	0.605952754317973	0.6279301664862064	0.6086261023496816	0.6039519954203467	0.6045268223133131	0.6507986427211785	0.6296754756357368	0.6092339680349657	0.5563263405816947	0.43739416236643947	0.5570199451065418	0.605368345084106	0.8592685162795918	0.8497368912433908	0.8500549781291384	0.8541287251394496	0.8691443393251577	0.5639759933794923	0.46427346757432897	0.8487246227727008	0.9221978932082343	0.6556349141407647	0.6206294009611786	0.6356342191632649	0.6172449095038233	0.6027209076777956	0.6561017094146122	0.561077604648274	0.5102770945492698	0.6469277329992084
16SAMP-12049	0.5054421808795884	0.44622863961541315	0.4105698096583573	0.40630901929196694	0.3622772286281215	0.5056135889084998	0.2801034688010535	0.6156775156235705	0.46304946622117193	0.4555237241629596	0.36230267478993505	0.32355995317243513	0.360327768818376	0.4712548489735431	0.3861845292832212	0.571974329516115	0.5959720543511161	0.5517408813100265	0.516658865580188	0.3482001330086456	0.5295221559425372	0.0	0.5168187347207907	0.6328566858412155	0.41189927162256135	0.2869870970124031	0.3728101449116378	0.49662789230880133	0.506217336905286	0.4594951192108273	0.4319894156973171	0.6052342896676562	0.5339155078745563	0.47833552726902784	0.41264161157825197	0.5868306483530981	0.6259681342406602	0.4649263532472241	0.541815632041196	0.6591547750155791	0.6766889708066179	0.6013741709991003	0.5737239777245049	0.5197193262310336	0.5098017448542471	0.44465273524828075	0.5964722628381681	0.6313259471782131	0.7376053114704625	0.5839501037762864	0.6427195996923706	0.6117309463134677	0.5301835013215636	0.6323782177016561	0.6374023315460924	0.5790263677032876	0.6543329841003028	0.6783703862409373	0.6888591445490203	0.6590937263133938	0.6596357631889824	0.6164832147322419	0.6003414319201038	0.7033401398059411	0.8387542266686436	0.8384032335762028	0.8266048825642828	0.8337052959079276	0.8483978186507672	0.5538678087166291	0.4961632136007983	0.8421734534160472	0.9256772600290339	0.6355458832063837	0.6595433537395297	0.6379534927565418	0.5880492507526298	0.6049395156672972	0.6657777758568899	0.5880262909102197	0.5699622783646203	0.696666347592586
16SAMP-12050	0.6282126731136427	0.5395901555464593	0.6098860527101045	0.5406551510527029	0.6444659199907687	0.6303346268862893	0.6015001607665743	0.7200958187913742	0.5906182705177581	0.6014543570092257	0.5871963236599012	0.5283654880585238	0.5031773541305604	0.5854962682410605	0.5320650087446146	0.742439089630127	0.5867757714066851	0.5745103449437943	0.5822571072060301	0.5589966388281398	0.6344002509600741	0.5168187347207907	0.0	0.5619577961898422	0.5644738602469563	0.5144112921680992	0.5452936897190999	0.5414847804018907	0.36930382050988675	0.5610190624791133	0.4208743617541161	0.4698770909705883	0.4971655165112273	0.5390625877700508	0.5786982678012561	0.6093298622608103	0.6524138383386813	0.6512251305906467	0.655471379305569	0.6387013618770192	0.5921322226192764	0.6507867875748097	0.6772406009781042	0.6551518174886672	0.6674480176731479	0.6563746786977098	0.7011530787701004	0.6110741599605322	0.6858357174527658	0.6484728186482942	0.533395753408278	0.7401194587181733	0.7256346912839785	0.7223629919112969	0.667306097442526	0.7111435452377493	0.6802216317801828	0.6317782304362076	0.6535633401595756	0.7250418376235859	0.7038230817441131	0.6638644238038376	0.6900752686507874	0.7335925345654996	0.8682430902268475	0.8668260998871022	0.8603027334370619	0.8592987798971689	0.8591142824941534	0.6508222226068427	0.6911871279621646	0.8680506624558049	0.9187444957930124	0.7141092245906472	0.7306827078210152	0.7314156673236377	0.7093589711089141	0.7277115764108764	0.7220495723442678	0.7010251074908287	0.6975880549464786	0.7510945905301561
16SAMP-12051	0.6200467438648677	0.5489702666299767	0.6416909673148827	0.6406417649612982	0.658964517897705	0.6223764093668691	0.6308788972850028	0.4868381271554264	0.5604529693192293	0.5898295255307097	0.7008954439287229	0.6196137717272396	0.5918884664131813	0.5395751045878421	0.45801812398086017	0.5421473018137262	0.6341944829930765	0.680537580367536	0.7146160382220612	0.6924154426916747	0.6285079405120062	0.6328566858412155	0.5619577961898422	0.0	0.5238486648974896	0.6400429640457219	0.7136050608584241	0.6133462855811836	0.5301917801170042	0.717215244205485	0.5503038637270994	0.6239602105699175	0.5387400248213954	0.4847750340857445	0.674759578751494	0.6997797518537552	0.7509905030344063	0.7372570194384449	0.7553472441079538	0.6637455949150615	0.6930473860905144	0.7518883066810473	0.7555640125446815	0.7193131543389	0.6786707659847766	0.675580912120787	0.678729267404981	0.7031435547622398	0.7678317973934177	0.7731426273766442	0.7138578919610891	0.7167921407799133	0.714847501431739	0.7252730426460914	0.7056350474847495	0.7503599600958523	0.7175755707071882	0.7601255566596292	0.6567600088126133	0.7684098796646353	0.7374495344869081	0.5832775374261777	0.5965351883248562	0.5004604738507448	0.9062280452341516	0.9022289913972743	0.9010529636470926	0.895126051561186	0.9068009372697456	0.697029872883953	0.7227001446405752	0.8921409900022256	0.95151785272124	0.7335035808565025	0.7977839469387558	0.7957798681361696	0.7664216420103028	0.7815564976186737	0.7861826601913895	0.7252378587531665	0.6397594845263027	0.6411499600203533
16SAMP-12052	0.34754761503455256	0.44839830539352554	0.4353242010410253	0.38323489898861873	0.42447821529658003	0.35261487890063237	0.3879587472406182	0.4704119818620097	0.28666328885886394	0.21905547308813011	0.41875405049990233	0.41455556536322713	0.35056126848273883	0.29091334199628593	0.15033392638420762	0.5182699163555236	0.46910137195314494	0.6067599429475174	0.5597834149236018	0.5059486553254324	0.29348809988294966	0.41189927162256135	0.5644738602469563	0.5238486648974896	0.0	0.4278877976350203	0.620509115725326	0.4349750514580214	0.4752577679100748	0.5471520070813605	0.3754076178161224	0.511118208079899	0.41652514617045544	0.1755688518146482	0.4926095588746836	0.620515655047731	0.6716291931292313	0.5788606833808267	0.5761530585811736	0.5881899740556296	0.6194613907590598	0.6536872938594872	0.6797194021082987	0.6212150010679218	0.615510751771114	0.5796524295258945	0.6254803217260554	0.5986931348221671	0.7199373101201808	0.6154265712056669	0.6633662301226153	0.5936519898485033	0.5845053060950054	0.672498640385202	0.608499717632485	0.638874412476155	0.6056356178506016	0.6405307003720829	0.6960504270262744	0.6732428091426859	0.6319000662846554	0.49329520057577936	0.5594043046134056	0.5958837696662601	0.870793316053833	0.8638144497526151	0.8624687617488997	0.8658458725533305	0.8804580500773673	0.5903133970166109	0.5001205739319159	0.8621234042553192	0.9522627702568205	0.6245631352249972	0.6074055782598496	0.5977023297284572	0.5881404071841658	0.5617650866253856	0.6227359426260777	0.5062972646751428	0.45465516878451295	0.5838507723097449
16SAMP-12053	0.4902971239529561	0.5097210687630017	0.4651746266278447	0.49263633047601685	0.4514266517102168	0.5825881563606767	0.3887034524392138	0.6904817902795254	0.5731122080495652	0.47070424960582047	0.3720757467835998	0.4127542915072354	0.4643111642634511	0.5518175186823577	0.4803771458668904	0.6482281563891572	0.6001756665263773	0.5399371817128986	0.5068735812631266	0.32270000025135914	0.43089256662330255	0.2869870970124031	0.5144112921680992	0.6400429640457219	0.4278877976350203	0.0	0.4139295722518902	0.3994110732477648	0.5627411619329883	0.5226126108509244	0.4882796493233166	0.4960221114516199	0.4963205395712974	0.41093892955169276	0.25549225695091604	0.49853257420855956	0.5322386470186486	0.5210056801484648	0.5390397972925083	0.6524476711185145	0.6093218472604698	0.6099121783262204	0.5909671270647892	0.543463599374486	0.5355175511449346	0.4722134840704837	0.6824079169877022	0.6616641766498508	0.7695662175165313	0.6164509063551035	0.6527916838165615	0.6475441962167626	0.5957101623801742	0.6307992726412466	0.6873250419709998	0.6027665032593608	0.6437075454378556	0.68426473195521	0.6140697507004973	0.5861589831054994	0.5805719201952562	0.5645656417108303	0.5871638272795456	0.6987529687711792	0.8441686912265229	0.8385174904412966	0.8344385460641388	0.8338824942801869	0.843656955659662	0.5796382080022673	0.5139337899319032	0.8491319900502353	0.9096090627648596	0.6849578944453893	0.708355229636438	0.7016860223051331	0.6370772835451912	0.6605155134795311	0.7020165777458842	0.6125846030056132	0.6389407248357082	0.7527639530538558
16SAMP-12054	0.6007894824503937	0.542370096197103	0.44417215729220894	0.5049216680105979	0.4784467778417152	0.5448622765519068	0.4704344550406019	0.6747516845899943	0.5793315172217133	0.665065435391513	0.37065820777160985	0.43236800667201924	0.48510236279394614	0.5733901738930427	0.5870112064508258	0.6380022185707421	0.702266430329209	0.49359756381482756	0.5946183473531161	0.36113582942617783	0.5923858148199255	0.3728101449116378	0.5452936897190999	0.7136050608584241	0.620509115725326	0.4139295722518902	0.0	0.6448989001528076	0.5573826710878087	0.5697654560630003	0.5920101109721498	0.6792844816890924	0.6401318662225403	0.6063780207788665	0.4539556523556951	0.4953121954607266	0.5120811233314775	0.5927934502851331	0.5879882137688561	0.7271045155502392	0.6413623410824227	0.5979773189303148	0.6284134780043718	0.6089937931825349	0.5767186263103918	0.5331601167677882	0.6570813913281142	0.6818522068375528	0.7470203080296265	0.6181519727687619	0.6490937761597912	0.6256525157977508	0.6038734053064252	0.6696154173015769	0.6775078915606723	0.5700506582837366	0.65446569126771	0.6856575540033369	0.6760832228095329	0.6499773857982813	0.6643145604758176	0.6264963503649634	0.5751043156890796	0.6897941225554898	0.8547271429125538	0.8559195492810426	0.8437526749575064	0.8375215604094463	0.8542515373101738	0.628159471369237	0.5726575672324432	0.848164523295728	0.9177052490025175	0.7043363552939688	0.6923598330485079	0.7129288822965689	0.6366973639148609	0.696027544652464	0.7073893947779899	0.6445722854611138	0.6425268504311941	0.7418548205564854
16SAMP-12055	0.4718080888183981	0.3567923626154943	0.5990675166085337	0.5772394771555341	0.48852837090938006	0.4955039588518162	0.49367768584905425	0.6335577234987708	0.5459383235346947	0.43606883202602575	0.4894634611582167	0.5953271164355588	0.6022227436805081	0.5727849987267772	0.48157890459497965	0.6067463873568594	0.486569786845629	0.5200634576627385	0.5429489575053732	0.5602131851219143	0.46698650485793614	0.49662789230880133	0.5414847804018907	0.6133462855811836	0.4349750514580214	0.3994110732477648	0.6448989001528076	0.0	0.41601455139108745	0.5410215569907488	0.5756000995665098	0.5664219996044175	0.422935459685291	0.5108138197397718	0.5075150753399175	0.420011992109785	0.5195428575530067	0.5031891518261056	0.5035856112490413	0.5983818037375545	0.5961433188541136	0.5310846632488366	0.4846792531892258	0.49625559891850024	0.5264615588660948	0.4675855657794158	0.5682747553195704	0.6370191023181853	0.7003057428541679	0.6237062211727318	0.554993809715548	0.6242309940413866	0.5847319661028723	0.5458934659754331	0.5989169361384281	0.6170276620530337	0.6903866369817293	0.6912318402210323	0.5331554610682965	0.6096898782343988	0.6055237966584592	0.6098498774509804	0.6179838558287967	0.705580262329647	0.7944772465853983	0.7890904153285125	0.7863339245112457	0.7891325404918513	0.7948461298896945	0.45880908989474456	0.4870213992606911	0.7841632059052008	0.8707937715622922	0.5676160917733951	0.654855414526307	0.6409384033372632	0.6075337138582764	0.6043096512544333	0.6705278345975326	0.6250544604623061	0.6111369963127384	0.6859179406535084
