	16SAMP-12028	16SAMP-12029	16SAMP-12030	16SAMP-12031	16SAMP-12032	16SAMP-12033	16SAMP-12034	16SAMP-12035	16SAMP-12036	16SAMP-12037	16SAMP-12038	16SAMP-12039	16SAMP-12040	16SAMP-12041	16SAMP-12042	16SAMP-12043	16SAMP-12044	16SAMP-12045	16SAMP-12046	16SAMP-12047	16SAMP-12048	16SAMP-12049	16SAMP-12050	16SAMP-12051	16SAMP-12052	16SAMP-12053	16SAMP-12054	16SAMP-12055	16SAMP-12056	16SAMP-12057	16SAMP-12058	16SAMP-12059	16SAMP-12060	16SAMP-12061	16SAMP-12062	16SAMP-12063	16SAMP-12064	16SAMP-12065	16SAMP-12066	16SAMP-12068	16SAMP-12069	16SAMP-12106	16SAMP-12107	16SAMP-12108	16SAMP-12109	16SAMP-4961	16SAMP-4962	16SAMP-4963	16SAMP-4964	16SAMP-4965	16SAMP-4966	16SAMP-4967	16SAMP-4968	16SAMP-4969	16SAMP-4970	16SAMP-4971	16SAMP-4972	16SAMP-4973	16SAMP-4974	16SAMP-4975	16SAMP-4976	16SAMP-4977	16SAMP-4978	16SAMP-4979	16SAMP-4980	16SAMP-4981	16SAMP-4982	16SAMP-4983	16SAMP-4984	16SAMP-4985	16SAMP-4986	16SAMP-4988	16SAMP-4989	16SAMP-4990	16SAMP-4991	16SAMP-4992	16SAMP-4993	16SAMP-4994	16SAMP-4995	16SAMP-4996
16SAMP-12038	0.049684994994995	0.022359129129129133	0.02846119844395293	0.047651456446446444	0.03911896896896897	0.022084724724724752	0.04542086279666442	0.0442219222122122	0.03347163444005129	0.04913492091289689	0.0	0.033026576576576594	0.032014398884398894	0.05703441829829827	0.0887779631231231	0.037894870912997175	0.032284061621862835	0.07206255255255252	0.03550175186208253	0.03142301301301303	0.013700540540540516	0.061754280334551444	0.03129078078078079	0.025429839839839857	0.04749495495495496	0.047453531541541555	0.046077727727727724	0.03578516516516516	0.05252493154154155	0.05368474211211212	0.05230828308308309	0.04955679679679681	0.0793147047047047	0.06708232300436709	0.044337273004467416	0.04188853853853855	0.06423084084084085	0.03718642652652654	0.3459433221433221	0.06164284931931935	0.5500434570788092	0.06740551309584411	0.04380051051051052	0.06254595062998872	0.07390588588588591	0.26479444279279274	0.26948540279279276	0.268655995995996	0.27490869869869866	0.2725479027927928	0.27479357279279276	0.25685603279279273	0.2660222656556556	0.2461497627927928	0.2502232632632632	0.2552041627927928	0.26178532532532534	0.2385709109109109	0.22766146279279276	0.14904103279279277	0.2386031327927928	0.2523382927927928	0.24891846846846843	0.05150733009822899	0.04793672724553823	0.040837010572631165	0.04281366758458865	0.04147774127188413	0.034129230486768185	0.0465299180624958	0.043492566061502244	0.535035023013013	0.5316881381381382	0.5508573405802994	0.284016667860245	0.36607228127927527	0.27417023314023314	0.6829312053853853	0.6989268428128127	0.7655115940112631
16SAMP-12039	0.020086586586586574	0.03509309309309309	0.060560529331726946	0.019024245095095076	0.06369885885885886	0.01249478478478477	0.014832477477477478	0.06850963604604607	0.009682798489872621	0.01985608506301892	0.033026576576576594	0.0	0.013988081728081747	0.08717841013013013	0.11865809325325324	0.004868294336420575	0.020184934784181773	0.0912004004004004	0.017535736568231566	0.019431791791791803	0.043007557557557544	0.03090842670984238	0.0074203203203203165	0.008179119119119121	0.0470121821821822	0.0393865149049049	0.039331831831831844	0.027816886886886903	0.05364713490490491	0.057920754904904906	0.055335504904904895	0.060490640640640636	0.09838684684684684	0.08323935380270048	0.03373121753015541	0.032586126126126116	0.032708668668668665	0.032415649349349346	0.37740425307425307	0.035302369499499504	0.5815700620540056	0.03552534152005566	0.030270130130130128	0.031276931610969685	0.04143286286286286	0.2845642626126126	0.2892552226126126	0.28842581581581583	0.2946785185185185	0.2923177226126126	0.2945633926126126	0.2766258526126126	0.2857920854754754	0.2668486026126126	0.2699930830830831	0.27497398261261263	0.2815551451451452	0.25834073073073077	0.24743128261261263	0.1688108526126126	0.2583729526126126	0.27210811261261264	0.2686882882882883	0.024771991869295237	0.023396474614858775	0.04373621378189492	0.05365030825359773	0.05661678817593103	0.03779526231759399	0.04347443777779787	0.04575221199923329	0.5659539591691691	0.5625172572572572	0.5802718345828275	0.3145068280204052	0.39736816716516116	0.30550440686440683	0.7024035877677677	0.7192518377677678	0.7849839763936455
16SAMP-12040	0.03163238603238604	0.026886084606084583	0.050274109244049354	0.03112149961038961	0.07043548997548998	0.01365177626177625	0.025445848650347665	0.07572426724275724	0.020058448625522758	0.029520491252234767	0.032014398884398894	0.013988081728081747	0.0	0.07842180647352645	0.11037100647352645	0.01702785618189426	0.011669303517767352	0.08184516368516366	0.0035837187762137526	0.010642400922400914	0.03421816668816666	0.040555772129476975	0.007004798444798458	0.013969063549063545	0.03302421325421326	0.029078969040959017	0.029230818710818708	0.01741600452600452	0.0427521923176823	0.04404062402597401	0.04134742317682316	0.05170124977124975	0.088637530997531	0.06928405928740596	0.02342378469226163	0.022683782303782277	0.04198913480913482	0.035385340679320657	0.3694388511488511	0.03961652356643359	0.5739343020359922	0.04516374142407243	0.034152162552162545	0.04026426868722461	0.05280616475616477	0.2948597219280719	0.29955068192807194	0.2987698436998437	0.3049739778339778	0.3026131819280719	0.30485885192807194	0.28696983192807185	0.2961846819280719	0.27631208192807194	0.2802885423985424	0.28526944192807197	0.2918506044606045	0.26863619004619	0.25772674192807193	0.17910631192807192	0.2686684119280719	0.282403571928072	0.27898374760374767	0.033852799559990564	0.029743308368460817	0.03790080683191681	0.041498388847994096	0.05051968117596688	0.02611527869115808	0.033342865529655895	0.041465908205269894	0.5589702485214785	0.5555331702131703	0.5751062392572321	0.30692546712806223	0.3892897872067812	0.2986411988011988	0.6925377867332667	0.7070739624875124	0.7748303070850915
16SAMP-12041	0.10519446618618616	0.05278377549549548	0.03137203009980038	0.10369414999999997	0.06794920628628628	0.0757586603803804	0.10085021386773546	0.07268443	0.0871068571543086	0.10459715775551101	0.05703441829829827	0.08717841013013013	0.07842180647352645	0.0	0.0341484	0.09146432208416831	0.0671479486746988	0.03783035327327326	0.07572552448897794	0.06777947119119117	0.04468363751751751	0.11718363140562249	0.08157694866866863	0.07903214386386385	0.04931651823823821	0.04977292999999999	0.049247138858858834	0.06296102274274272	0.036131449999999996	0.03638460999999999	0.042132359999999994	0.026753475195195196	0.04283161453453454	0.03810776136272545	0.05528324993987974	0.055770942662662665	0.1193046964164164	0.08967710000000001	0.31080590941058933	0.11629828999999998	0.5149717183903421	0.12212136926780343	0.09907871043043044	0.11787295935871742	0.1280288906106106	0.29240673	0.29709768999999997	0.29631685177177175	0.3025209859059059	0.30016019	0.30240586	0.28451684000000005	0.29373169	0.27478811000000003	0.2778355504704705	0.28281645	0.2893976125325325	0.2661831981181181	0.25527374999999997	0.17665332	0.26621542000000004	0.27995057999999995	0.2765307556756757	0.10581342811031665	0.10315534300813006	0.07710421340060543	0.06324644801619432	0.07156392489795917	0.06013595839195979	0.04788345552657972	0.0782021908409321	0.49986227	0.4964255680880881	0.5299160541223671	0.260444305250501	0.33127647799599197	0.25718714953046956	0.6265009	0.6435915300000001	0.7090812886258776
16SAMP-12042	0.13728471987987986	0.08402864380380379	0.061115059560878225	0.13516488999999998	0.061588895555555544	0.1064493344944945	0.13302537106212425	0.05884944999999997	0.11933844721442885	0.13688518068136274	0.0887779631231231	0.11865809325325324	0.11037100647352645	0.0341484	0.0	0.12341374781563125	0.09897517132530119	0.0654899342142142	0.10767472448897794	0.09984153669669668	0.07725235751751752	0.14944428779116464	0.1135262614214214	0.11148884400400398	0.08126571823823822	0.08172213	0.08119633885885884	0.09499490006006005	0.06778975000000001	0.06833381	0.07408155999999999	0.059012858018018026	0.07046289453453453	0.06573904136272543	0.08723244993987975	0.08772025541541542	0.15125389641641643	0.12171078	0.2807088804995005	0.14824749	0.4838164624949698	0.1540705692678034	0.13073671923923924	0.1498221593587174	0.15997809061061058	0.26735583	0.27204679	0.27121738320320327	0.2774700859059059	0.27510929	0.27735496000000004	0.25941742	0.26853522999999996	0.24964017000000005	0.2527846504704705	0.25776555	0.26434671253253256	0.2411322981181181	0.23022284999999998	0.15160242000000002	0.24116452000000002	0.25489968	0.2514798556756757	0.13741570267620018	0.13490730723577235	0.10851969340060542	0.09466192801619433	0.10261473959183672	0.09179257547738691	0.0795893255366098	0.1096176708409321	0.46924880999999996	0.4630670080880881	0.5109572828886659	0.23061422801603207	0.29907743723446895	0.2275036498101898	0.60950186	0.62635011	0.6920822486258777
16SAMP-12043	0.01687869531856505	0.03996138742951367	0.06513676064704259	0.01943177324649298	0.06827596200408824	0.017363079121205348	0.012522745490981955	0.07312515953907814	0.011282314629258494	0.021455601202404785	0.037894870912997175	0.004868294336420575	0.01702785618189426	0.09146432208416831	0.12341374781563125	0.0	0.024744606341196435	0.09492046650859273	0.02057551102204408	0.023717703745829998	0.04729346951159574	0.0271922700622128	0.010023057737095806	0.012465031073157313	0.050051956635994724	0.042426289358717416	0.04239033082180377	0.031421257299383554	0.05697780935871742	0.06096052935871742	0.05837527935871742	0.06477655259467882	0.1017131720798955	0.086279128256513	0.03677099198396793	0.03575919810592153	0.02784037433224809	0.035987369539078135	0.38202035894966757	0.036673435531062115	0.5861861679294202	0.030657047183635093	0.032652011921741365	0.0264086372745491	0.03656456852644229	0.2860511389779559	0.2907420989779559	0.28996126074972767	0.2961653948838618	0.29380459897795586	0.2960502689779559	0.27816124897795586	0.2873760989779559	0.26843251897795584	0.27147995944842634	0.27646085897795586	0.28304202151048846	0.259827607096074	0.2489181589779559	0.1702977289779559	0.2598598289779559	0.273594988977956	0.2701751646536316	0.023846388660876395	0.023777703720449024	0.04687312537284457	0.0568072015082797	0.05981298077788229	0.042065671634726735	0.046649156979957904	0.04843237204906266	0.570457425270541	0.5670207233586291	0.58408549235884	0.31872871743486975	0.4018716332665331	0.3096776790444024	0.7056155109819638	0.7226311293587174	0.7881398390260963
16SAMP-12044	0.039830786901359175	0.015270021316497222	0.040393903217661065	0.03899690228915661	0.06929656955147921	0.011958636196437396	0.034547640562248995	0.07403123008032128	0.02321233404560124	0.039510335953030565	0.032284061621862835	0.020184934784181773	0.011669303517767352	0.0671479486746988	0.09897517132530119	0.024744606341196435	0.0	0.07129813605774449	0.009005808746006063	0.001326282396854675	0.022944243249273365	0.050605281124498	0.014857232925696772	0.014534982904591338	0.02703288827984613	0.019484382369477908	0.019462519296404853	0.009816310195737924	0.03374500236947791	0.03801862236947791	0.035433240562248995	0.04042722737798038	0.07848468145856699	0.0633700412672735	0.013829019223185331	0.01268386178347021	0.05255212782059166	0.036660889156626505	0.3633782902138022	0.049545622449799195	0.5675440991935549	0.05540165352483152	0.03641348544327459	0.051153243615745546	0.061309174867638705	0.29362870823293175	0.29831966823293177	0.29749026143613494	0.3037429641388376	0.30138216823293174	0.30362783823293177	0.28569029823293174	0.294904953373494	0.27596137337349397	0.2790578386519049	0.28403884108433736	0.29061959076546423	0.2674051763510499	0.25649614108433727	0.17787571108433733	0.2675406110843373	0.2811729710843373	0.27785594676001296	0.038908832849272476	0.03625074774708589	0.03463380603139096	0.03698789473684211	0.04777711396606836	0.021636140935601716	0.023517382861435725	0.03773311296859171	0.5519852217269076	0.5485485198149956	0.5710211431986723	0.2976268707092901	0.38339942972289964	0.2946049821965184	0.6824465328514056	0.6992947828514057	0.7650269214772831
16SAMP-12045	0.11070460460460459	0.062103323323323315	0.06123607631583679	0.11019182549549547	0.1057467067067067	0.08199558558558559	0.10545049549549548	0.11035068327327327	0.09408236924299046	0.11041319088627706	0.07206255255255252	0.0912004004004004	0.08184516368516366	0.03783035327327326	0.0654899342142142	0.09492046650859273	0.07129813605774449	0.0	0.07918166891340236	0.0721719119119119	0.058737787787787786	0.12150762590904157	0.08503309309309307	0.08543783783783782	0.05273980980980978	0.05319625442442442	0.05270328328328326	0.06644069069069065	0.03955477442442441	0.039807934424424415	0.04539158442442442	0.03171638638638638	0.007785845845845858	0.021936468512600775	0.05870650859276108	0.059161381381381384	0.12272798798798797	0.09587799837837838	0.314932201022201	0.11915519928928926	0.5186628748668185	0.12554796414267827	0.10479519519519517	0.12129955423359229	0.13148503503503503	0.32964586421421416	0.3343368242142142	0.33355598598598596	0.3397601201201201	0.33739932421421415	0.3396449942142141	0.32175597421421426	0.3309708242142142	0.31202724421421424	0.3150746846846847	0.3200555842142142	0.32663674674674675	0.3034223323323323	0.2925128842142142	0.21389245421421418	0.30345455421421424	0.3171897142142142	0.3137698898898899	0.10923604853065526	0.10641437031543736	0.08046457215035417	0.06666937381713696	0.07458842442442441	0.06460863744146154	0.05120792492592892	0.08159183070608601	0.5033973425525525	0.4999606406406406	0.5405313140623071	0.2775443219471977	0.33481155054854456	0.2822085998285998	0.6117354596396396	0.6288262867567568	0.6943158482655172
16SAMP-12046	0.03503697474027133	0.024222589834323294	0.047613891195564785	0.03455916166332664	0.07392284295317363	0.01713912923945989	0.028850120240480972	0.07921162022044088	0.023545801603206396	0.03291481963927857	0.03550175186208253	0.017535736568231566	0.0035837187762137526	0.07572552448897794	0.10767472448897794	0.02057551102204408	0.009005808746006063	0.07918166891340236	0.0	0.008401432885791604	0.03155467191640537	0.04409596709483225	0.010552453284948273	0.017456416526747183	0.03006858783633334	0.025985470921843674	0.026478385630119103	0.015523980142467125	0.03992107448897795	0.041170666032064124	0.03836389743486973	0.04903775499948845	0.08594607331780679	0.06586552104208417	0.02047516032064128	0.020020287532020987	0.044864887803635296	0.03776839474949898	0.3679553568575713	0.04314028775551103	0.5726326560767411	0.04800672610014412	0.03756850508825458	0.04304180360721442	0.05629766850016349	0.2982299766533066	0.3029209366533066	0.30214009842507844	0.3083442325592125	0.30598343665330663	0.3082291066533066	0.29034008665330663	0.29955493665330657	0.2796823366533066	0.2836587971237771	0.2886396966533066	0.2952208591858392	0.2720064447714247	0.2610969966533066	0.1824765666533066	0.2720386666533066	0.2857738266533066	0.2823540023289823	0.036527430397055596	0.032558174621600926	0.03685867649527107	0.04038273257040395	0.050090520346816075	0.025185239594767424	0.030451993585968333	0.04044548199742951	0.5574384192985972	0.5540013409902889	0.5744291596935094	0.3054002805611223	0.3877568236472946	0.29796411923747596	0.6896469147895792	0.7035627125250501	0.7718268280894789
16SAMP-12047	0.03853269269269269	0.016243683683683674	0.04141905690121259	0.03801991358358357	0.06853775775775776	0.011200490490490484	0.03333485147472122	0.07327298147147147	0.021943376021311904	0.0382413118930554	0.03142301301301303	0.019431791791791803	0.010642400922400914	0.06777947119119117	0.09984153669669668	0.023717703745829998	0.001326282396854675	0.0721719119119119	0.008401432885791604	0.0	0.023575765765765748	0.04963560394732083	0.013830330330330334	0.013265925925925934	0.027983693693693704	0.020358059269269254	0.0203361961961962	0.010697667667667672	0.034909579269269256	0.03889229926926926	0.03630701641641641	0.041115305305305286	0.07935835835835836	0.06424371816706484	0.01470272904166691	0.013557637637637617	0.05152522522522522	0.03600419529529528	0.3643528016228016	0.048518818808808824	0.5685186106025542	0.05437475092946509	0.03549433433433433	0.0501263410203791	0.06028227227227227	0.2925214798298298	0.2972124398298298	0.29643160160160165	0.30263573573573577	0.30027493982982983	0.3025206098298298	0.28463158982982983	0.2938464398298298	0.2749028598298298	0.2779503003003003	0.28293119982982984	0.28951236236236233	0.266297947947948	0.2553884998298298	0.17676806982982984	0.26633016982982977	0.28006532982982985	0.2766455055055055	0.038033956919125464	0.035375871816938895	0.03518161290452915	0.037858102444549804	0.048324920839206545	0.022266932419857045	0.02454308642644651	0.038603320676299395	0.5529025077177177	0.5494658058058058	0.5716519346829276	0.2982719161145113	0.3843167157137097	0.2951869598669598	0.6834722364164163	0.7005628664164164	0.7660526250422939
16SAMP-12048	0.061023613613613595	0.012369299299299292	0.018547752003500523	0.05949047742742741	0.04875706706706708	0.03155495495495496	0.056679361295162885	0.05349229078078079	0.04290315172888318	0.0603934523300856	0.013700540540540516	0.043007557557557544	0.03421816668816666	0.04468363751751751	0.07725235751751752	0.04729346951159574	0.022944243249273365	0.058737787787787786	0.03155467191640537	0.023575765765765748	0.0	0.07301277883304991	0.03740609609609608	0.034828438438438435	0.037712532532532525	0.03581120921921921	0.034435405405405385	0.028414014014014	0.04206732921921921	0.043867049219219204	0.04259156636636636	0.03794732732732732	0.06592423423423424	0.05729990058194466	0.03269498360083531	0.030279069069069065	0.07510099099099098	0.04606018028028027	0.34156766648766645	0.07209458457457457	0.5457334754674191	0.07795051669523084	0.054875005005004994	0.07370210678614485	0.08385803803803803	0.2737273757257257	0.2784183357257257	0.2776374974974975	0.2838416316316316	0.28148083572572574	0.2837265057257257	0.2658374857257257	0.2750523357257257	0.2561087557257257	0.2591561961961962	0.26413709572572575	0.27071825825825824	0.24750384384384383	0.23659439572572571	0.15797396572572572	0.24753606572572573	0.26127122572572575	0.25785140140140145	0.06160972268489122	0.058951637582704636	0.0414359778749486	0.03741401001203632	0.043060455026455016	0.02986427121593955	0.0350504385830163	0.043629881431583556	0.5311039591691692	0.5276672572572573	0.5504947074557004	0.27710033734134937	0.36251816716516116	0.2740297326397326	0.6700381122922923	0.6871287422922923	0.7526185009181698
16SAMP-12049	0.012631419763136654	0.06582291125462814	0.08906545120602172	0.014537781405622514	0.09344171777198887	0.04319641475813163	0.017026310150421334	0.09855850140562251	0.030171612119821983	0.01765537764283587	0.061754280334551444	0.03090842670984238	0.040555772129476975	0.11718363140562249	0.14944428779116464	0.0271922700622128	0.050605281124498	0.12150762590904157	0.04409596709483225	0.04963560394732083	0.07301277883304991	0.0	0.03719664143058723	0.038184340394611486	0.07356586089101153	0.06959987305220884	0.06958260088401658	0.05713770598912168	0.08325429305220883	0.08452118614457832	0.08188198176706829	0.09049713547885235	0.1286752535366692	0.10978580431948233	0.06394457567745936	0.06283689517831084	0.009377136262768794	0.05008238016064257	0.39537571630177054	0.031446802369477916	0.6001127134089679	0.00708255009002913	0.03963917691788174	0.0176060668928218	0.013977205368018612	0.271138728313253	0.27582968831325294	0.27504885008502483	0.2812529842191589	0.27889218831325296	0.281137858313253	0.263248838313253	0.272463688313253	0.254216997871486	0.25656754878372345	0.26154844831325297	0.26812961084578557	0.24606462803164608	0.2389776777911647	0.18689620779116461	0.24702437767068272	0.26240221767068267	0.25526275398892867	0.034893952531269104	0.03693672017337645	0.07185547454196202	0.0819901543014162	0.08439375506106059	0.06449998671066176	0.0738414270421707	0.07173600758657733	0.585190707751004	0.5817536294426957	0.5950820386158475	0.3447592574104032	0.4201036530691906	0.33204789773479537	0.7328077810441768	0.7475838295180723	0.8153321090883091
16SAMP-12050	0.02648748748748748	0.030074014014014005	0.05524938723154293	0.026007528378378365	0.06745133133133134	0.010852002002001981	0.02123337837837838	0.07218655504504504	0.016520736427810555	0.026694023000956853	0.03129078078078079	0.0074203203203203165	0.007004798444798458	0.08157694866866863	0.1135262614214214	0.010023057737095806	0.014857232925696772	0.08503309309309307	0.010552453284948273	0.013830330330330334	0.03740609609609608	0.03719664143058723	0.0	0.010431351351351344	0.04002889889889891	0.03240323162162161	0.032386186186186196	0.021533883883883893	0.04695475162162162	0.050956196346346336	0.048352221621621616	0.05488917917917916	0.09182568568568567	0.07625607051941719	0.02674793424687212	0.0258717117117117	0.03772774774774775	0.037339833813813804	0.37528415297415296	0.038563701491491485	0.5794499619539056	0.04054442059913474	0.03544866866866866	0.03629601069004877	0.04647076076076077	0.29128944779779775	0.2959804077977978	0.29519956956956955	0.3014037037037037	0.2990429077977978	0.30128857779779783	0.2833995577977978	0.2926144077977978	0.2736708277977978	0.2767182682682683	0.2816991677977978	0.2882803303303303	0.2650659159159159	0.25415646779779777	0.17553603779779778	0.2650981377977978	0.27883329779779775	0.2754134734734735	0.029928620898733247	0.02795412403256916	0.04109709254158296	0.046803056872662126	0.05399900712957855	0.0321781852405169	0.03664501234434033	0.0445870243800031	0.5637211063163163	0.5602844044044044	0.579905247996241	0.3090905147131099	0.3951353143123083	0.30344020754020756	0.6957259414214214	0.7126080716216215	0.7781356943904787
16SAMP-12051	0.026326906906906897	0.027834614614614613	0.05272979386572202	0.02486724779779778	0.05776996996996997	0.005471661661661647	0.021850922856724457	0.06245624473473474	0.008902560175405866	0.025602934377263045	0.025429839839839857	0.008179119119119121	0.013969063549063545	0.07903214386386385	0.11148884400400398	0.012465031073157313	0.014534982904591338	0.08543783783783782	0.017456416526747183	0.013265925925925934	0.034828438438438435	0.038184340394611486	0.010431351351351344	0.0	0.041249619619619635	0.03362398519519519	0.03360212212212213	0.02205432432432434	0.04817550519519519	0.052158225195195196	0.049572942342342344	0.05372145145145145	0.09262428428428428	0.07750964409299077	0.027968654967592845	0.02682356356356356	0.04027255255255255	0.028556727827827824	0.37086169051169054	0.03970414013013014	0.5750274994914432	0.0431220782567924	0.02709677677677677	0.03887366834770642	0.0490295995995996	0.2813983366866866	0.2860892966866867	0.2853084584584584	0.29151259259259255	0.2891517966866866	0.29139746668668665	0.2735084466866867	0.2827232966866867	0.2637797166866867	0.26682715715715716	0.27180805668668667	0.2783892192192192	0.2551748048048048	0.24426535668668672	0.1656449266866867	0.2552070266866867	0.26894218668668673	0.2655223623623624	0.026847598159957718	0.024710730639175758	0.03911212030395684	0.0479848828281723	0.05174481673510244	0.03160069267257208	0.03780901235237245	0.042381679034657775	0.5598060312412412	0.5563693293293294	0.5747075302785232	0.30677096077038957	0.3912202392372332	0.29824255546255546	0.6967381623423424	0.7138287923423423	0.7793185509682199
16SAMP-12052	0.06465648648648649	0.027364934934934932	0.04018254500008991	0.06414556727727729	0.08568535535535536	0.03779617617617621	0.058469737904236915	0.0911280033133133	0.0499270697150056	0.06190130188304539	0.04749495495495496	0.0470121821821822	0.03302421325421326	0.04931651823823821	0.08126571823823822	0.050051956635994724	0.02703288827984613	0.05273980980980978	0.03006858783633334	0.027983693693693704	0.037712532532532525	0.07356586089101153	0.04002889889889891	0.041249619619619635	0.0	0.01202126975975978	0.011762432432432433	0.019920100100100105	0.013476024614614595	0.014188373543543527	0.011408223143143124	0.02259589589589587	0.0595042142142142	0.039249894343241006	0.014276977959923866	0.014458908908908937	0.07416953953953956	0.04837465653653654	0.3462233757233757	0.07254489480480482	0.5507757324527748	0.0773442117945428	0.0564580880880881	0.07244473905769498	0.08577411411411413	0.30997691254254256	0.31474469254254256	0.31388672672672674	0.3200908608608608	0.3175436925425425	0.31994300254254254	0.30224066254254256	0.3113786925425425	0.29135245254254255	0.2956361161161161	0.30061709254254254	0.3071212812812813	0.2839068668668669	0.2730743925425425	0.19445396254254252	0.2840928825425425	0.2977512225425425	0.29440821821821817	0.06264891041194415	0.05726434022437072	0.03716143319909213	0.03076529419095207	0.045344001164429715	0.018038487965352287	0.005213273976082407	0.039659012386246424	0.5328805517817817	0.5294434734734735	0.5543682009491939	0.2855616380609066	0.36463589226501053	0.27794273737273734	0.6603864118918918	0.6741378764264263	0.742783176707299
16SAMP-12053	0.05889071910910909	0.025694302312312317	0.04022191015968064	0.058377939999999975	0.0845682762862863	0.030247438648648657	0.053636609999999994	0.08930350000000001	0.042301435290581155	0.05859937116232465	0.047453531541541555	0.0393865149049049	0.029078969040959017	0.04977292999999999	0.08172213	0.042426289358717416	0.019484382369477908	0.05319625442442442	0.025985470921843674	0.020358059269269254	0.03581120921921921	0.06959987305220884	0.03240323162162161	0.03362398519519519	0.01202126975975978	0.0	0.001433133363363377	0.014454765975975956	0.014829480000000004	0.018802840000000008	0.016120810000000003	0.023052340510510506	0.05996065882882883	0.043885658897795596	0.005655363146292575	0.0068332744844844875	0.06953179460460458	0.05080693	0.3534374594105894	0.06707192	0.557603268390342	0.0723812592678034	0.05308923044044043	0.06813284935871741	0.07870200039039038	0.30835461999999997	0.31304558000000005	0.31226474177177177	0.3184688759059059	0.31610807999999996	0.31835375	0.30046473	0.30967958	0.290736	0.2937834404704705	0.29876433999999996	0.30534550253253256	0.28213108811811816	0.27122164	0.19260121	0.28216331	0.29589847	0.29247864567567566	0.05604049811031665	0.05338241300813007	0.03989514334006056	0.03445409939271255	0.04926272142857144	0.022311376130653277	0.00957219758274826	0.04112251348530903	0.54178982	0.5383531180880881	0.5662910441223672	0.292896674008016	0.373204027995992	0.2898260364535465	0.66380451	0.68020484	0.7459844232998996
16SAMP-12054	0.05883603603603604	0.024318498498498486	0.03884610634586683	0.058356076926926924	0.08319247247247247	0.030225575575575602	0.05358192692692694	0.08792769618618619	0.042279572217508096	0.0585775080892516	0.046077727727727724	0.039331831831831844	0.029230818710818708	0.049247138858858834	0.08119633885885884	0.04239033082180377	0.019462519296404853	0.05270328328328326	0.026478385630119103	0.0203361961961962	0.034435405405405385	0.06958260088401658	0.032386186186186196	0.03360212212212213	0.011762432432432433	0.001433133363363377	0.0	0.0144329029029029	0.01460620307307306	0.018588923073073062	0.016031776696696684	0.02255936936936935	0.059467687687687676	0.04390752197086865	0.006036167570375997	0.006811411411411434	0.07005755755755756	0.04943112618618618	0.35296899781899777	0.06705115114114116	0.5571348067987504	0.07287423040894456	0.05306736736736738	0.06862582049985859	0.07878175175175177	0.3069742125625625	0.31166517256256254	0.3108843343343343	0.3170884684684685	0.31472767256256257	0.31697334256256254	0.2990843225625625	0.30829917256256256	0.28935559256256255	0.292403033033033	0.29738393256256257	0.3039650950950951	0.28075068068068065	0.2698412325625625	0.19122080256256255	0.28078290256256255	0.29451806256256247	0.2910982382382382	0.056566289251457805	0.05390820414927123	0.03925200274946995	0.03351502888516045	0.04810014300014298	0.021148797702224827	0.009052265455023726	0.04035800447864277	0.5413495747847847	0.5379128728728728	0.5656571198681128	0.29226274975376176	0.3727637827807767	0.2891920794120794	0.6633397552352351	0.6802595230730731	0.7457495082042925
16SAMP-12055	0.046391141141141144	0.016983993993993984	0.03550070411729094	0.04587836203203203	0.07296759759759759	0.018574874874874903	0.04113703203203205	0.07846228357357357	0.030731774419710305	0.04609976034150385	0.03578516516516516	0.027816886886886903	0.01741600452600452	0.06296102274274272	0.09499490006006005	0.031421257299383554	0.009816310195737924	0.06644069069069065	0.015523980142467125	0.010697667667667672	0.028414014014014	0.05713770598912168	0.021533883883883893	0.02205432432432434	0.019920100100100105	0.014454765975975956	0.0144329029029029	0.0	0.028112465975975963	0.03205909126126125	0.029473773173173158	0.03624040040040038	0.0734927027027027	0.05741047492382159	0.010507295913147637	0.008091381381381397	0.058350000000000006	0.03903596094094093	0.3573448344448344	0.05529275958958961	0.560888673844871	0.06148553171024586	0.040702372372372383	0.056951115795153884	0.06743227227227228	0.29737419374374374	0.3021679537437438	0.3012839039039039	0.3074880380380381	0.3050508337437437	0.30750210374374376	0.28968990374374376	0.29880195374374374	0.27872375374374375	0.2831113113113113	0.2880923137437438	0.29457047047047047	0.27135605605605606	0.2605496137437437	0.18192918374374376	0.2715940837437437	0.2852264437437437	0.28190941941941944	0.04489628107167436	0.041486804151712686	0.03147784801956345	0.029955215042978184	0.042625284692856105	0.014984109768059507	0.017681022647522145	0.03269143702973489	0.5441169681981981	0.5406798898898899	0.5620109236719166	0.29049355123660736	0.37627703711727756	0.2855459488559488	0.6760083091691691	0.6923591985285286	0.758672802742562
